0,1960M01,1960M02,1960M03,1960M04,1960M05,1960M06,1960M07,1960M08,1960M09,1960M10,1960M11,1960M12,1961M01,1961M02,1961M03,1961M04,1961M05,1961M06,1961M07,1961M08,1961M09,1961M10,1961M11,1961M12,1962M01,1962M02,1962M03,1962M04,1962M05,1962M06,1962M07,1962M08,1962M09,1962M10,1962M11,1962M12,1963M01,1963M02,1963M03,1963M04,1963M05,1963M06,1963M07,1963M08,1963M09,1963M10,1963M11,1963M12,1964M01,1964M02,1964M03,1964M04,1964M05,1964M06,1964M07,1964M08,1964M09,1964M10,1964M11,1964M12,1965M01,1965M02,1965M03,1965M04,1965M05,1965M06,1965M07,1965M08,1965M09,1965M10,1965M11,1965M12,1966M01,1966M02,1966M03,1966M04,1966M05,1966M06,1966M07,1966M08,1966M09,1966M10,1966M11,1966M12,1967M01,1967M02,1967M03,1967M04,1967M05,1967M06,1967M07,1967M08,1967M09,1967M10,1967M11,1967M12,1968M01,1968M02,1968M03,1968M04,1968M05,1968M06,1968M07,1968M08,1968M09,1968M10,1968M11,1968M12,1969M01,1969M02,1969M03,1969M04,1969M05,1969M06,1969M07,1969M08,1969M09,1969M10,1969M11,1969M12,1970M01,1970M02,1970M03,1970M04,1970M05,1970M06,1970M07,1970M08,1970M09,1970M10,1970M11,1970M12,1971M01,1971M02,1971M03,1971M04,1971M05,1971M06,1971M07,1971M08,1971M09,1971M10,1971M11,1971M12,1972M01,1972M02,1972M03,1972M04,1972M05,1972M06,1972M07,1972M08,1972M09,1972M10,1972M11,1972M12,1973M01,1973M02,1973M03,1973M04,1973M05,1973M06,1973M07,1973M08,1973M09,1973M10,1973M11,1973M12,1974M01,1974M02,1974M03,1974M04,1974M05,1974M06,1974M07,1974M08,1974M09,1974M10,1974M11,1974M12,1975M01,1975M02,1975M03,1975M04,1975M05,1975M06,1975M07,1975M08,1975M09,1975M10,1975M11,1975M12,1976M01,1976M02,1976M03,1976M04,1976M05,1976M06,1976M07,1976M08,1976M09,1976M10,1976M11,1976M12,1977M01,1977M02,1977M03,1977M04,1977M05,1977M06,1977M07,1977M08,1977M09,1977M10,1977M11,1977M12,1978M01,1978M02,1978M03,1978M04,1978M05,1978M06,1978M07,1978M08,1978M09,1978M10,1978M11,1978M12,1979M01,1979M02,1979M03,1979M04,1979M05,1979M06,1979M07,1979M08,1979M09,1979M10,1979M11,1979M12,1980M01,1980M02,1980M03,1980M04,1980M05,1980M06,1980M07,1980M08,1980M09,1980M10,1980M11,1980M12,1981M01,1981M02,1981M03,1981M04,1981M05,1981M06,1981M07,1981M08,1981M09,1981M10,1981M11,1981M12,1982M01,1982M02,1982M03,1982M04,1982M05,1982M06,1982M07,1982M08,1982M09,1982M10,1982M11,1982M12,1983M01,1983M02,1983M03,1983M04,1983M05,1983M06,1983M07,1983M08,1983M09,1983M10,1983M11,1983M12,1984M01,1984M02,1984M03,1984M04,1984M05,1984M06,1984M07,1984M08,1984M09,1984M10,1984M11,1984M12,1985M01,1985M02,1985M03,1985M04,1985M05,1985M06,1985M07,1985M08,1985M09,1985M10,1985M11,1985M12,1986M01,1986M02,1986M03,1986M04,1986M05,1986M06,1986M07,1986M08,1986M09,1986M10,1986M11,1986M12,1987M01,1987M02,1987M03,1987M04,1987M05,1987M06,1987M07,1987M08,1987M09,1987M10,1987M11,1987M12,1988M01,1988M02,1988M03,1988M04,1988M05,1988M06,1988M07,1988M08,1988M09,1988M10,1988M11,1988M12,1989M01,1989M02,1989M03,1989M04,1989M05,1989M06,1989M07,1989M08,1989M09,1989M10,1989M11,1989M12,1990M01,1990M02,1990M03,1990M04,1990M05,1990M06,1990M07,1990M08,1990M09,1990M10,1990M11,1990M12,1991M01,1991M02,1991M03,1991M04,1991M05,1991M06,1991M07,1991M08,1991M09,1991M10,1991M11,1991M12,1992M01,1992M02,1992M03,1992M04,1992M05,1992M06,1992M07,1992M08,1992M09,1992M10,1992M11,1992M12,1993M01,1993M02,1993M03,1993M04,1993M05,1993M06,1993M07,1993M08,1993M09,1993M10,1993M11,1993M12,1994M01,1994M02,1994M03,1994M04,1994M05,1994M06,1994M07,1994M08,1994M09,1994M10,1994M11,1994M12,1995M01,1995M02,1995M03,1995M04,1995M05,1995M06,1995M07,1995M08,1995M09,1995M10,1995M11,1995M12,1996M01,1996M02,1996M03,1996M04,1996M05,1996M06,1996M07,1996M08,1996M09,1996M10,1996M11,1996M12,1997M01,1997M02,1997M03,1997M04,1997M05,1997M06,1997M07,1997M08,1997M09,1997M10,1997M11,1997M12,1998M01,1998M02,1998M03,1998M04,1998M05,1998M06,1998M07,1998M08,1998M09,1998M10,1998M11,1998M12,1999M01,1999M02,1999M03,1999M04,1999M05,1999M06,1999M07,1999M08,1999M09,1999M10,1999M11,1999M12,2000M01,2000M02,2000M03,2000M04,2000M05,2000M06,2000M07,2000M08,2000M09,2000M10,2000M11,2000M12,2001M01,2001M02,2001M03,2001M04,2001M05,2001M06,2001M07,2001M08,2001M09,2001M10,2001M11,2001M12,2002M01,2002M02,2002M03,2002M04,2002M05,2002M06,2002M07,2002M08,2002M09,2002M10,2002M11,2002M12,2003M01,2003M02,2003M03,2003M04,2003M05,2003M06,2003M07,2003M08,2003M09,2003M10,2003M11,2003M12,2004M01,2004M02,2004M03,2004M04,2004M05,2004M06,2004M07,2004M08,2004M09,2004M10,2004M11,2004M12,2005M01,2005M02,2005M03,2005M04,2005M05,2005M06,2005M07,2005M08,2005M09,2005M10,2005M11,2005M12,2006M01,2006M02,2006M03,2006M04,2006M05,2006M06,2006M07,2006M08,2006M09,2006M10,2006M11,2006M12,2007M01,2007M02,2007M03,2007M04,2007M05,2007M06,2007M07,2007M08,2007M09,2007M10,2007M11,2007M12,2008M01,2008M02,2008M03,2008M04,2008M05,2008M06,2008M07,2008M08,2008M09,2008M10,2008M11,2008M12,2009M01,2009M02,2009M03,2009M04,2009M05,2009M06,2009M07,2009M08,2009M09,2009M10,2009M11,2009M12,2010M01,2010M02,2010M03,2010M04,2010M05,2010M06,2010M07,2010M08,2010M09,2010M10,2010M11,2010M12,2011M01,2011M02,2011M03,2011M04,2011M05,2011M06,2011M07,2011M08,2011M09,2011M10,2011M11,2011M12,2012M01,2012M02,2012M03,2012M04,2012M05,2012M06,2012M07,2012M08,2012M09,2012M10,2012M11,2012M12,2013M01,2013M02,2013M03,2013M04,2013M05,2013M06,2013M07,2013M08,2013M09,2013M10,2013M11,2013M12,2014M01,2014M02,2014M03,2014M04,2014M05,2014M06,2014M07,2014M08,2014M09,2014M10,2014M11,2014M12,2015M01,2015M02,2015M03,2015M04,2015M05,2015M06,2015M07,2015M08,2015M09,2015M10,2015M11,2015M12,2016M01,2016M02,2016M03,2016M04,2016M05,2016M06,2016M07,2016M08,2016M09,2016M10,2016M11,2016M12,2017M01,2017M02,2017M03,2017M04,2017M05,2017M06,2017M07,2017M08,2017M09,2017M10,2017M11,2017M12,2018M01,2018M02,2018M03,2018M04,2018M05,2018M06,2018M07,2018M08,2018M09,2018M10,2018M11,2018M12,2019M01,2019M02,2019M03,2019M04,2019M05,2019M06,2019M07,2019M08,2019M09,2019M10,2019M11,2019M12
1,0.63,0.61,0.58,0.6,0.6,0.59,0.6,0.59,0.58,0.59,0.57,0.52,0.49,0.49,0.46,0.44,0.48,0.49,0.48,0.48,0.47,0.46,0.48,0.54,0.46,0.49,0.44,0.46,0.47,0.47,0.46,0.46,0.45,0.44,0.44,0.45,0.5,0.54,0.53,0.56,0.61,0.56,0.52,0.52,0.55,0.58,0.57,0.57,0.55,0.51,0.51,0.48,0.48,0.5,0.51,0.5,0.51,0.51,0.52,0.5,0.47,0.42,0.35,0.35,0.33,0.29,0.26,0.33,0.36,0.37,0.4,0.46,0.47,0.47,0.49,0.53,0.51,0.53,0.58,0.57,0.5,0.51,0.5,0.55,0.57,0.61,0.6,0.58,0.57,0.58,0.57,0.59,0.62,0.61,0.64,0.65,0.65,0.63,0.62,0.63,0.62,0.61,0.63,0.65,0.77,0.83,0.97,1.02,0.94,0.91,0.9,0.88,0.81,0.89,0.93,0.91,0.9,0.92,0.93,0.85,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.4,1.43,1.42,1.64,1.77,1.92,1.96,2.12,2.39,2.59,2.93,2.98,3.45,3.82,4.03,3.59,3.78,4.25,4.36,3.97,3.85,3.69,3.48,3.19,2.98,2.83,3.38,3.44,3.14,2.99,3.16,3.36,3.75,3.83,4.03,3.95,3.66,3.5,3.4,3.25,3.36,3.48,3.25,3.14,3.22,3.06,3.02,3.19,3.17,3.24,3.09,2.91,2.59,2.5,2.46,2.31,2.39,2.31,2.17,2.11,2.09,2.04,2.12,2.11,1.93,1.66,2.05,2.25,2.36,2.17,2.06,2.11,2.19,2.09,1.95,1.74,1.72,1.55,1.56,1.55,1.69,1.63,1.54,1.63,1.78,1.94,1.87,1.88,2.07,2.3,2.3,2.3,2.15,2.1,2.22,2.54,2.62,2.5,2.53,2.54,2.68,2.49,2.21,2.21,2.31,2.26,2.26,2.14,2.22,2.27,2.23,2.24,2.13,2.09,2.21,2.27,2.35,2.36,2.3,2.38,2.32,2.23,2.11,1.99,1.91,1.91,2.02,2.07,2.21,2.07,2.02,1.98,1.97,1.96,2.01,2.07,2.07,2,2.12,2.02,1.99,1.91,1.93,1.9,1.97,1.8,1.69,1.65,1.71,1.62,1.61,1.45,1.24,1.3,1.47,1.5,1.43,1.48,1.41,1.29,1.21,1.25,1.35,1.29,1.14,1.06,1.01,0.97,0.99,1.03,1.13,1.33,1.44,1.32,1.35,1.29,1.37,1.31,1.35,1.3,1.24,1.21,1.21,1.15,1.06,1.04,1.03,1.14,1.27,1.3,1.31,1.37,1.28,1.19,1.13,1.04,0.99,0.97,1.1,1.18,1.13,1.07,1.08,1.03,1.04,1,0.98,1.01,1,0.99,1.06,1.1,1.27,1.29,1.32,1.36,1.26,1.23,1.31,1.24,1.38,1.46,1.55,1.55,1.49,1.45,1.44,1.4,1.47,1.51,1.49,1.46,1.45,1.44,1.36,1.41,1.4,1.39,1.44,1.38,1.35,1.37,1.34,1.46,1.52,1.54,1.5,1.5,1.48,1.48,1.47,1.47,1.43,1.37,1.52,1.57,1.57,1.69,1.68,1.65,1.77,1.74,1.7,1.74,1.67,1.64,1.72,1.72,1.78,1.72,1.72,1.68,1.69,1.65,1.6,1.52,1.46,1.41,1.31,1.18,1.07,1.16,1.11,1,1.06,1.02,0.92,0.92,0.92,0.86,0.93,0.91,0.92,0.95,0.97,0.89,0.88,0.88,0.88,0.89,1,0.89,1.12,1.08,1.08,0.97,0.97,1.03,1.02,1.08,1.23,1.34,1.39,1.49,1.59,1.57,1.6,1.66,1.87,1.96,2.16,2.2,1.81,2.03,2.18,2.28,1.95,1.92,1.74,1.57,1.56,1.55,1.64,1.48,1.51,1.63,1.63,1.57,1.5,1.44,1.42,1.4,1.56,1.73,1.55,1.48,1.66,1.66,1.55,1.63,1.76,1.59,1.51,1.54,1.49,1.48,1.5,1.46,1.44,1.51,1.57,1.55,1.55,1.55,1.6,1.61,1.68,1.62,1.57,1.53,1.58,1.71,1.7,1.82,1.92,1.98,2,2.02,2.16,1.91,1.93,1.91,1.97,2.11,2.2,2.5,2.73,2.61,2.68,3,2.97,2.82,2.7,2.27,2.05,2.39,2.63,2.65,2.51,2.56,2.48,2.7,2.79,2.96,3.14,3.37,3.38,3.5,3.53,3.28,3.09,3.22,3.18,3.23,3.23,3.07,2.88,2.93,2.91,3.06,3.16,3.47,3.39,3.13,3.07,3.02,3.17,3.06,2.87,2.68,2.53,2.2,2.31,2.36,2.36,2.27,2.31,2.26,2.35,2.51,2.62,2.46,2.48,2.41,2.28,2.2,2.15,2.29,2.34,2.28,2.31,2.48,2.62,2.73,2.76,2.82,2.82,2.99,3.04,3.05,3.03,3.17,3.2,3.27,3.21,3.1,2.91,2.95,2.92,2.96,2.88,2.87,3.1,3.24,3.33,3.15,3.28,3.2,3.36,3.35,2.95,2.92,3.07,3.08,3.1,3.12,3.05,3.03,2.88,2.71,2.48,2.3,2.19,2.03,2.06,1.96,1.98,2,1.99,1.99,2,2.1,2.13,1.92,1.95,2.12,2.5,2.62,2.66,2.41,2.36,2.17,2.19,2.13,2.19,2.21,2.26,2.26,2.2,2.33,2.32,2.41,2.42,2.19,2.31,2.44,2.52,2.44
